time,open,high,low,close,tick_volume,spread,real_volume
2025.01.23 23:00,1.2356,1.23561,1.23481,1.2351,274,0,0
2025.01.24 00:00,1.23498,1.23543,1.23479,1.23535,1107,0,0
2025.01.24 01:00,1.23534,1.23578,1.23481,1.23555,1502,0,0
2025.01.24 02:00,1.23556,1.23573,1.23494,1.23543,1352,0,0
2025.01.24 03:00,1.23542,1.23984,1.23541,1.23977,2920,0,0
2025.01.24 04:00,1.23976,1.24034,1.2381,1.23927,2670,0,0
2025.01.24 05:00,1.23921,1.23992,1.23875,1.23927,1858,0,0
2025.01.24 06:00,1.23925,1.23996,1.2386,1.23991,1689,0,0
2025.01.24 07:00,1.23994,1.2418,1.23974,1.2399,3577,0,0
2025.01.24 08:00,1.23985,1.23991,1.23759,1.23863,3213,0,0
2025.01.24 09:00,1.23856,1.2411,1.23831,1.24037,3773,0,0
2025.01.24 10:00,1.24046,1.2447,1.24013,1.24268,3766,0,0
2025.01.24 11:00,1.24268,1.24353,1.24209,1.24295,2707,0,0
2025.01.24 12:00,1.24296,1.24315,1.24103,1.24146,2587,0,0
2025.01.24 13:00,1.24143,1.24216,1.24,1.24086,3020,0,0
2025.01.24 14:00,1.24087,1.24203,1.24011,1.24137,3066,0,0
2025.01.24 15:00,1.24136,1.2447,1.24087,1.24367,3750,0,0
2025.01.24 16:00,1.24377,1.24849,1.24344,1.24828,4042,0,0
2025.01.24 17:00,1.24829,1.24967,1.24802,1.24937,3303,0,0
2025.01.24 18:00,1.24935,1.25011,1.24868,1.24871,2683,0,0
2025.01.24 19:00,1.24871,1.24948,1.24786,1.24802,2388,0,0
2025.01.24 20:00,1.24807,1.24849,1.24784,1.24823,1920,0,0
2025.01.24 21:00,1.24822,1.24866,1.2477,1.24847,2320,0,0
2025.01.26 23:00,1.24663,1.24714,1.24661,1.24695,471,0,0
2025.01.27 00:00,1.2468,1.24693,1.24558,1.24577,1987,0,0
2025.01.27 01:00,1.24575,1.24647,1.24522,1.24553,1668,0,0
2025.01.27 02:00,1.24552,1.24638,1.24472,1.24485,2216,0,0
2025.01.27 03:00,1.24484,1.24511,1.24418,1.24504,1760,0,0
2025.01.27 04:00,1.24503,1.24626,1.24463,1.24549,1794,0,0
2025.01.27 05:00,1.2455,1.24566,1.24473,1.24505,1260,0,0
2025.01.27 06:00,1.24503,1.24505,1.2442,1.24463,1647,0,0
2025.01.27 07:00,1.24465,1.24598,1.24462,1.24512,2437,0,0
2025.01.27 08:00,1.24513,1.24548,1.24283,1.24283,2791,0,0
2025.01.27 09:00,1.24286,1.24636,1.24253,1.2457,3290,0,0
2025.01.27 10:00,1.24572,1.24857,1.24501,1.24856,3639,0,0
2025.01.27 11:00,1.24857,1.25067,1.24852,1.24946,3701,0,0
2025.01.27 12:00,1.24945,1.25139,1.24905,1.2496,3430,0,0
2025.01.27 13:00,1.24962,1.25196,1.24942,1.25125,3300,0,0
2025.01.27 14:00,1.25123,1.25224,1.24997,1.2502,3188,0,0
2025.01.27 15:00,1.25018,1.25111,1.24956,1.24994,3661,0,0
2025.01.27 16:00,1.24995,1.2501,1.24685,1.24725,4054,0,0
2025.01.27 17:00,1.24726,1.24845,1.24675,1.24755,3712,0,0
2025.01.27 18:00,1.24757,1.24833,1.24666,1.2474,2716,0,0
2025.01.27 19:00,1.24738,1.24843,1.24688,1.24771,2392,0,0
2025.01.27 20:00,1.24772,1.24896,1.24734,1.24891,2915,0,0
2025.01.27 21:00,1.24893,1.2495,1.24843,1.24899,2565,0,0
2025.01.27 22:00,1.24902,1.24996,1.24879,1.24959,1034,0,0
2025.01.27 23:00,1.24935,1.24971,1.24862,1.2494,273,0,0
2025.01.28 00:00,1.24923,1.24923,1.24361,1.24505,4216,0,0
2025.01.28 01:00,1.24506,1.24625,1.24457,1.24561,3506,0,0
2025.01.28 02:00,1.24565,1.24648,1.24404,1.24502,2783,0,0
2025.01.28 03:00,1.2449,1.24541,1.24386,1.24449,3045,0,0
2025.01.28 04:00,1.24448,1.24493,1.24395,1.24403,1895,0,0
2025.01.28 05:00,1.24402,1.24443,1.2434,1.24441,1577,0,0
2025.01.28 06:00,1.24442,1.24491,1.24438,1.24446,1459,0,0
2025.01.28 07:00,1.24447,1.2453,1.24367,1.24404,2277,0,0
2025.01.28 08:00,1.24404,1.24476,1.24257,1.24366,3383,0,0
2025.01.28 09:00,1.2437,1.24424,1.24291,1.2432,3112,0,0
2025.01.28 10:00,1.2432,1.2455,1.24281,1.24475,2904,0,0
2025.01.28 11:00,1.24466,1.24512,1.24349,1.24353,2280,0,0
2025.01.28 12:00,1.24351,1.24398,1.24245,1.24254,2411,0,0
2025.01.28 13:00,1.24254,1.24338,1.24173,1.24262,3039,0,0
2025.01.28 14:00,1.24259,1.2433,1.24138,1.2423,3053,0,0
2025.01.28 15:00,1.2423,1.24426,1.2423,1.24254,3353,0,0
2025.01.28 16:00,1.24226,1.24463,1.24221,1.24314,3881,0,0
2025.01.28 17:00,1.24315,1.24444,1.24213,1.24289,3484,0,0
2025.01.28 18:00,1.2429,1.2436,1.24272,1.24279,2510,0,0
2025.01.28 19:00,1.24283,1.2439,1.24249,1.24294,2372,0,0
2025.01.28 20:00,1.24292,1.24441,1.24214,1.24431,2085,0,0
2025.01.28 21:00,1.2443,1.24448,1.24361,1.24407,2435,0,0
2025.01.28 22:00,1.24405,1.24424,1.24386,1.24405,986,0,0
2025.01.28 23:00,1.24405,1.24424,1.24342,1.24379,336,0,0
2025.01.29 00:00,1.24362,1.24421,1.24308,1.24401,1256,0,0
2025.01.29 01:00,1.24401,1.24468,1.24352,1.24369,2277,0,0
2025.01.29 02:00,1.24367,1.2441,1.24352,1.24354,1961,0,0
2025.01.29 03:00,1.24354,1.2448,1.2434,1.24451,2031,0,0
2025.01.29 04:00,1.2445,1.245,1.24413,1.24474,2045,0,0
2025.01.29 05:00,1.24473,1.24532,1.24473,1.24525,1630,0,0
2025.01.29 06:00,1.24526,1.24547,1.24471,1.24533,1301,0,0
2025.01.29 07:00,1.24548,1.24608,1.24518,1.24559,3024,0,0
2025.01.29 08:00,1.24556,1.24625,1.24454,1.24478,3208,0,0
2025.01.29 09:00,1.2448,1.24567,1.24333,1.24378,3401,0,0
2025.01.29 10:00,1.24377,1.24384,1.24149,1.24199,3068,0,0
2025.01.29 11:00,1.242,1.2424,1.24095,1.24147,3294,0,0
2025.01.29 12:00,1.24153,1.24258,1.24124,1.24185,2607,0,0
2025.01.29 13:00,1.24188,1.24259,1.24085,1.24246,3453,0,0
2025.01.29 14:00,1.24247,1.24276,1.23926,1.23972,3867,0,0
2025.01.29 15:00,1.23971,1.24119,1.23961,1.24068,3492,0,0
2025.01.29 16:00,1.24066,1.24453,1.24007,1.24331,3940,0,0
2025.01.29 17:00,1.2433,1.24426,1.24229,1.2431,3519,0,0
2025.01.29 18:00,1.24311,1.24485,1.24303,1.24416,2762,0,0
2025.01.29 19:00,1.24417,1.24485,1.24332,1.24395,2333,0,0
2025.01.29 20:00,1.24254,1.24573,1.24116,1.24439,5709,0,0
2025.01.29 21:00,1.24433,1.24541,1.24295,1.24385,4676,0,0
2025.01.29 22:00,1.24383,1.24507,1.24368,1.2448,2717,0,0
2025.01.29 23:00,1.24453,1.24504,1.24288,1.24458,1248,0,0
2025.01.30 00:00,1.24441,1.24585,1.24415,1.24542,1786,0,0
2025.01.30 01:00,1.2454,1.24592,1.24511,1.24536,1623,0,0
2025.01.30 02:00,1.24535,1.24542,1.24443,1.24489,1664,0,0
2025.01.30 03:00,1.2449,1.2455,1.24472,1.24482,2582,0,0
2025.01.30 04:00,1.24481,1.24539,1.24473,1.24511,1932,0,0
2025.01.30 05:00,1.24506,1.24537,1.24428,1.24451,1462,0,0
2025.01.30 06:00,1.24452,1.24479,1.24415,1.24475,1424,0,0
2025.01.30 07:00,1.24476,1.2448,1.24341,1.244,1779,0,0
2025.01.30 08:00,1.24403,1.24523,1.24311,1.24513,2802,0,0
2025.01.30 09:00,1.24512,1.24617,1.24447,1.24543,3071,0,0
2025.01.30 10:00,1.24547,1.24565,1.24339,1.24422,3171,0,0
2025.01.30 11:00,1.24421,1.24459,1.24249,1.24297,2850,0,0
2025.01.30 12:00,1.24296,1.24365,1.24245,1.24269,2423,0,0
2025.01.30 13:00,1.24266,1.24377,1.24239,1.24372,2477,0,0
2025.01.30 14:00,1.24374,1.24706,1.24256,1.2467,4060,0,0
2025.01.30 15:00,1.24657,1.24756,1.24547,1.24627,4315,0,0
2025.01.30 16:00,1.24638,1.24764,1.24606,1.24662,3935,0,0
2025.01.30 17:00,1.24659,1.24709,1.24482,1.24493,3315,0,0
2025.01.30 18:00,1.24493,1.24511,1.24349,1.24439,2949,0,0
2025.01.30 19:00,1.2444,1.24553,1.24418,1.24547,1606,0,0
2025.01.30 20:00,1.24546,1.24605,1.24522,1.24585,1404,0,0
2025.01.30 21:00,1.24583,1.24636,1.24072,1.24346,3355,0,0
2025.01.30 22:00,1.24347,1.24406,1.24142,1.24142,3515,0,0
2025.01.30 23:00,1.24197,1.24202,1.24084,1.24133,378,0,0
2025.01.31 00:00,1.24117,1.24234,1.24099,1.24215,1850,0,0
2025.01.31 01:00,1.24217,1.24306,1.24124,1.24166,1877,0,0
2025.01.31 02:00,1.24167,1.24242,1.24069,1.24184,2263,0,0
2025.01.31 03:00,1.24185,1.24271,1.24162,1.24214,1741,0,0
2025.01.31 04:00,1.24213,1.24257,1.24156,1.24167,1494,0,0
2025.01.31 05:00,1.24168,1.24218,1.24138,1.24203,1476,0,0
2025.01.31 06:00,1.24201,1.24253,1.24164,1.24201,1708,0,0
2025.01.31 07:00,1.24202,1.24304,1.24186,1.24293,2080,0,0
2025.01.31 08:00,1.24292,1.24388,1.24236,1.24346,3652,0,0
2025.01.31 09:00,1.24344,1.24378,1.24113,1.24132,2970,0,0
2025.01.31 10:00,1.24133,1.24214,1.24002,1.24205,2953,0,0
2025.01.31 11:00,1.24207,1.24259,1.24137,1.24156,2357,0,0
2025.01.31 12:00,1.24155,1.24198,1.24051,1.24085,1964,0,0
2025.01.31 13:00,1.24085,1.24226,1.24085,1.24196,2340,0,0
2025.01.31 14:00,1.24198,1.2431,1.24083,1.24127,3321,0,0
2025.01.31 15:00,1.24134,1.2414,1.2387,1.23934,3616,0,0
2025.01.31 16:00,1.23935,1.24273,1.23896,1.24246,3639,0,0
2025.01.31 17:00,1.24244,1.24549,1.2414,1.24449,3471,0,0
2025.01.31 18:00,1.24451,1.24709,1.24311,1.24531,4373,0,0
2025.01.31 19:00,1.24533,1.24607,1.23897,1.23959,5034,0,0
2025.01.31 20:00,1.23953,1.2405,1.23854,1.23996,4029,0,0
2025.01.31 21:00,1.23995,1.24086,1.23875,1.2399,3745,0,0
2025.02.02 23:00,1.22818,1.23127,1.228,1.2302,681,0,0
2025.02.03 00:00,1.23011,1.23228,1.22823,1.22896,4560,0,0
2025.02.03 01:00,1.22894,1.23123,1.22644,1.22761,5164,0,0
2025.02.03 02:00,1.22762,1.23062,1.22645,1.22876,4413,0,0
2025.02.03 03:00,1.22875,1.22877,1.22592,1.22617,4300,0,0
2025.02.03 04:00,1.22615,1.22645,1.22491,1.22623,3261,0,0
2025.02.03 05:00,1.22622,1.22825,1.22487,1.22574,3687,0,0
2025.02.03 06:00,1.22575,1.22787,1.22555,1.22765,3161,0,0
2025.02.03 07:00,1.22765,1.22939,1.2276,1.22877,3447,0,0
2025.02.03 08:00,1.22878,1.22996,1.22758,1.22835,4477,0,0
2025.02.03 09:00,1.22833,1.23222,1.22723,1.23055,4592,0,0
2025.02.03 10:00,1.23053,1.23202,1.22881,1.2292,3862,0,0
2025.02.03 11:00,1.2292,1.23145,1.22914,1.23116,3375,0,0
2025.02.03 12:00,1.23117,1.23201,1.23006,1.23186,2836,0,0
2025.02.03 13:00,1.23188,1.23494,1.23162,1.23438,4100,0,0
2025.02.03 14:00,1.23449,1.23741,1.23439,1.23644,4950,0,0
2025.02.03 15:00,1.23643,1.23687,1.23449,1.23486,4806,0,0
2025.02.03 16:00,1.23466,1.24344,1.23351,1.24116,7126,0,0
2025.02.03 17:00,1.24114,1.24352,1.23822,1.23849,6170,0,0
2025.02.03 18:00,1.23854,1.2413,1.23795,1.23934,4248,0,0
2025.02.03 19:00,1.23933,1.24021,1.23815,1.23914,4118,0,0
2025.02.03 20:00,1.23913,1.24083,1.23913,1.23939,3040,0,0
2025.02.03 21:00,1.2394,1.24083,1.23924,1.24018,2689,0,0
2025.02.03 22:00,1.24016,1.24544,1.23965,1.24493,3695,0,0
2025.02.03 23:00,1.24488,1.24488,1.2426,1.24338,463,0,0
2025.02.04 00:00,1.24328,1.24524,1.24297,1.24327,3224,0,0
2025.02.04 01:00,1.24326,1.24365,1.24211,1.24231,2701,0,0
2025.02.04 02:00,1.2423,1.24238,1.24089,1.24206,2945,0,0
2025.02.04 03:00,1.24208,1.24263,1.24174,1.24247,2902,0,0
2025.02.04 04:00,1.24248,1.24266,1.24107,1.24136,2291,0,0
2025.02.04 05:00,1.24135,1.2414,1.24059,1.2407,2042,0,0
2025.02.04 06:00,1.2407,1.2407,1.23784,1.23973,3705,0,0
2025.02.04 07:00,1.23974,1.241,1.23931,1.24092,2453,0,0
2025.02.04 08:00,1.24092,1.24203,1.24038,1.24144,2795,0,0
2025.02.04 09:00,1.24142,1.24289,1.24043,1.24197,4035,0,0
2025.02.04 10:00,1.24197,1.24362,1.24197,1.24243,3486,0,0
2025.02.04 11:00,1.24241,1.24336,1.24147,1.24252,3155,0,0
2025.02.04 12:00,1.24251,1.24256,1.2402,1.24036,2918,0,0
2025.02.04 13:00,1.24037,1.24152,1.23952,1.24139,2664,0,0
2025.02.04 14:00,1.24137,1.24285,1.24124,1.24276,3341,0,0
2025.02.04 15:00,1.24277,1.24519,1.24277,1.2445,4052,0,0
2025.02.04 16:00,1.24442,1.2485,1.24436,1.24755,4961,0,0
2025.02.04 17:00,1.24755,1.24922,1.24702,1.24824,3901,0,0
2025.02.04 18:00,1.24826,1.24857,1.24708,1.24817,3526,0,0
2025.02.04 19:00,1.24816,1.24888,1.24775,1.24828,2755,0,0
2025.02.04 20:00,1.24825,1.24858,1.24741,1.24811,2627,0,0
2025.02.04 21:00,1.24816,1.24882,1.24785,1.24877,2147,0,0
2025.02.04 22:00,1.24872,1.24898,1.24758,1.24769,1381,0,0
2025.02.04 23:00,1.24755,1.24785,1.2473,1.24767,257,0,0
2025.02.05 00:00,1.24752,1.24824,1.24733,1.24748,2963,0,0
2025.02.05 01:00,1.24754,1.2484,1.24736,1.24815,2636,0,0
2025.02.05 02:00,1.24817,1.24892,1.24698,1.24698,2714,0,0
2025.02.05 03:00,1.24697,1.24819,1.24682,1.24789,2382,0,0
2025.02.05 04:00,1.24791,1.24807,1.24737,1.24742,1817,0,0
2025.02.05 05:00,1.24739,1.24762,1.24698,1.24719,1465,0,0
2025.02.05 06:00,1.2472,1.24724,1.24628,1.24674,1617,0,0
2025.02.05 07:00,1.24672,1.24875,1.24654,1.24759,2333,0,0
2025.02.05 08:00,1.24758,1.25055,1.24707,1.25006,3395,0,0
2025.02.05 09:00,1.25001,1.25124,1.24876,1.25053,3541,0,0
2025.02.05 10:00,1.2505,1.2528,1.25043,1.25172,3450,0,0
2025.02.05 11:00,1.2517,1.25491,1.25122,1.25395,3236,0,0
2025.02.05 12:00,1.254,1.25443,1.2531,1.2531,2543,0,0
2025.02.05 13:00,1.25311,1.25387,1.25252,1.25364,3105,0,0
2025.02.05 14:00,1.2537,1.25442,1.25115,1.25142,4190,0,0
2025.02.05 15:00,1.25143,1.25259,1.25049,1.2513,3657,0,0
2025.02.05 16:00,1.2513,1.25373,1.25011,1.25172,5014,0,0
2025.02.05 17:00,1.2517,1.25229,1.25064,1.25117,3387,0,0
2025.02.05 18:00,1.25118,1.2518,1.25026,1.25082,2778,0,0
2025.02.05 19:00,1.25079,1.25133,1.25042,1.25099,2671,0,0
2025.02.05 20:00,1.25099,1.25123,1.25025,1.25049,2569,0,0
2025.02.05 21:00,1.25048,1.25048,1.24974,1.25014,2491,0,0
2025.02.05 22:00,1.25012,1.25061,1.25003,1.25045,1667,0,0
2025.02.05 23:00,1.25046,1.25046,1.25007,1.25027,174,0,0
2025.02.06 00:00,1.25013,1.25058,1.24984,1.25008,1620,0,0
2025.02.06 01:00,1.25007,1.25072,1.24979,1.25024,2075,0,0
2025.02.06 02:00,1.25027,1.25089,1.25008,1.25082,2649,0,0
2025.02.06 03:00,1.2507,1.25085,1.24891,1.24933,2099,0,0
2025.02.06 04:00,1.24932,1.24949,1.24898,1.24939,1769,0,0
2025.02.06 05:00,1.24938,1.24961,1.24864,1.2488,1670,0,0
