time,open,high,low,close,tick_volume,spread,real_volume
2022.07.14 18:05,96914.0,97303.0,96703.0,96913.0,2858,0,0
2022.07.14 22:05,96960.0,97082.0,96759.0,96846.0,389,0,0
2022.07.15 14:05,97088.0,97586.0,96075.0,97275.0,3978,0,0
2022.07.15 18:05,97263.0,97904.0,97200.0,97596.0,1616,0,0
2022.07.18 14:05,98433.0,99215.0,98083.0,98714.0,2757,0,0
2022.07.18 18:05,98726.0,99010.0,97455.0,97631.0,2819,0,0
2022.07.18 22:05,97582.0,97799.0,97437.0,97571.0,512,0,0
2022.07.19 14:05,98178.0,98725.0,97851.0,98507.0,3489,0,0
2022.07.19 18:05,98506.0,99209.0,98370.0,98907.0,2371,0,0
2022.07.19 22:05,98906.0,99485.0,98864.0,99338.0,377,0,0
2022.07.20 14:05,98815.0,99013.0,98033.0,98969.0,3247,0,0
2022.07.20 18:05,98954.0,99227.0,98432.0,99153.0,2744,0,0
2022.07.20 22:05,99157.0,99157.0,98860.0,98885.0,257,0,0
2022.07.21 14:05,98513.0,99268.0,97747.0,99156.0,3725,0,0
2022.07.21 18:05,99185.0,99829.0,98949.0,99688.0,2408,0,0
2022.07.21 22:05,99674.0,99814.0,99621.0,99739.0,326,0,0
2022.07.22 14:05,99809.0,100456.0,99606.0,99981.0,3324,0,0
2022.07.22 18:05,99983.0,100267.0,98997.0,99778.0,2789,0,0
2022.07.25 14:05,100431.0,101065.0,100235.0,100895.0,2983,0,0
2022.07.25 18:05,100912.0,101242.0,100679.0,101016.0,2211,0,0
2022.07.25 22:05,100982.0,101191.0,100850.0,101056.0,312,0,0
2022.07.26 14:05,100990.0,101424.0,100030.0,100132.0,2687,0,0
2022.07.26 18:05,100138.0,100530.0,99987.0,100449.0,1952,0,0
2022.07.26 22:05,100460.0,100614.0,100397.0,100509.0,297,0,0
2022.07.27 14:05,100844.0,101272.0,100574.0,101173.0,2551,0,0
2022.07.27 18:05,101190.0,102161.0,100707.0,102112.0,3015,0,0
