timestamp,bid,ask
2025-04-22 11:51:24.282573,1.14977,1.14987
2025-04-22 11:51:24.774476,1.14979,1.14987
2025-04-22 11:51:24.972755,1.14978,1.14987
2025-04-22 11:51:25.474783,1.14981,1.14989
2025-04-22 11:51:26.333882,1.14978,1.14988
2025-04-22 11:51:26.546221,1.14978,1.14987
2025-04-22 11:51:26.919808,1.14978,1.14988
2025-04-22 11:51:27.427810,1.14978,1.14987
2025-04-22 11:51:27.915943,1.14978,1.14988
2025-04-22 11:51:29.453467,1.14979,1.14988
2025-04-22 11:51:29.951620,1.14981,1.14989
2025-04-22 11:51:30.169147,1.14981,1.1499
2025-04-22 11:51:30.675075,1.14981,1.14989
2025-04-22 11:51:31.173799,1.14981,1.1499
2025-04-22 11:51:31.625756,1.14981,1.14989
2025-04-22 11:51:32.049595,1.14981,1.1499
2025-04-22 11:51:32.280726,1.14976,1.14985
2025-04-22 11:51:32.778149,1.14974,1.14983
2025-04-22 11:51:33.771435,1.14975,1.14983
2025-04-22 11:51:34.271161,1.14976,1.14984
2025-04-22 11:51:34.871732,1.14975,1.14984
2025-04-22 11:51:35.781184,1.14976,1.14984
2025-04-22 11:51:37.483369,1.14976,1.14985
2025-04-22 11:51:38.898788,1.14975,1.14983
2025-04-22 11:51:39.376012,1.14974,1.14982
2025-04-22 11:51:39.873176,1.14976,1.14985
2025-04-22 11:51:40.397927,1.14976,1.14984
2025-04-22 11:51:40.605520,1.14976,1.14985
2025-04-22 11:51:42.144082,1.14977,1.14986
2025-04-22 11:51:42.389316,1.14976,1.14984
2025-04-22 11:51:43.015195,1.14978,1.14986
2025-04-22 11:51:43.755518,1.14979,1.14988
2025-04-22 11:51:45.021576,1.14979,1.14987
2025-04-22 11:51:45.525193,1.14979,1.14988
2025-04-22 11:51:45.789925,1.1498,1.14988
2025-04-22 11:51:46.520410,1.14979,1.14988
2025-04-22 11:51:49.023655,1.14979,1.14987
2025-04-22 11:51:49.314906,1.14979,1.14988
2025-04-22 11:51:49.507658,1.14977,1.14985
2025-04-22 11:51:50.147127,1.14977,1.14986
2025-04-22 11:51:50.367517,1.14978,1.14987
2025-04-22 11:51:50.866290,1.14978,1.14986
2025-04-22 11:51:51.131185,1.14977,1.14985
2025-04-22 11:51:53.928824,1.14977,1.14986
2025-04-22 11:51:54.765555,1.14977,1.14985
2025-04-22 11:51:55.310353,1.14974,1.14982
2025-04-22 11:51:55.544987,1.14973,1.14982
2025-04-22 11:51:56.363127,1.14974,1.14982
2025-04-22 11:51:56.996112,1.14973,1.14981
2025-04-22 11:51:58.158520,1.14973,1.14982
2025-04-22 11:51:59.910681,1.14974,1.14982
2025-04-22 11:52:00.234139,1.14976,1.14986
2025-04-22 11:52:00.594081,1.14977,1.14985
2025-04-22 11:52:01.445145,1.14983,1.14992
2025-04-22 11:52:01.949790,1.14984,1.14994
2025-04-22 11:52:02.643463,1.14986,1.14995
2025-04-22 11:52:03.281973,1.14986,1.14994
2025-04-22 11:52:04.064251,1.14986,1.14996
2025-04-22 11:52:04.279011,1.14987,1.14995
2025-04-22 11:52:07.882116,1.14986,1.14994
2025-04-22 11:52:09.849143,1.14985,1.14994
2025-04-22 11:52:10.132498,1.14982,1.1499
2025-04-22 11:52:10.464393,1.14981,1.1499
2025-04-22 11:52:11.074289,1.14982,1.1499
2025-04-22 11:52:11.401465,1.14981,1.1499
2025-04-22 11:52:12.265905,1.14982,1.1499
2025-04-22 11:52:13.702053,1.14981,1.1499
2025-04-22 11:52:16.917792,1.14981,1.14989
2025-04-22 11:52:21.905196,1.14981,1.1499
2025-04-22 11:52:22.704316,1.14984,1.14993
2025-04-22 11:52:23.220335,1.14982,1.1499
2025-04-22 11:52:23.936136,1.14983,1.14992
2025-04-22 11:52:24.455873,1.14982,1.1499
2025-04-22 11:52:24.877536,1.14982,1.14991
2025-04-22 11:52:25.852108,1.14981,1.14991
2025-04-22 11:52:26.355198,1.14982,1.14991
2025-04-22 11:52:26.368181,1.14981,1.1499
2025-04-22 11:52:26.917328,1.1498,1.14989
2025-04-22 11:52:27.190245,1.14982,1.1499
2025-04-22 11:52:27.944848,1.14981,1.1499
2025-04-22 11:52:28.311959,1.14981,1.14991
2025-04-22 11:52:28.806262,1.14981,1.14989
2025-04-22 11:52:29.317623,1.14981,1.1499
2025-04-22 12:15:44.973390,1.14793,1.14803
2025-04-22 12:15:45.433089,1.14792,1.14801
2025-04-22 12:15:45.940508,1.14792,1.14802
2025-04-22 12:15:46.442460,1.14792,1.14801
2025-04-22 12:15:46.854029,1.14793,1.14802
2025-04-22 12:15:47.358559,1.14792,1.14802
2025-04-22 12:15:48.094912,1.14793,1.14802
2025-04-22 12:15:48.593126,1.14793,1.14801
2025-04-22 12:15:49.091657,1.14793,1.14802
2025-04-22 12:15:49.411176,1.14792,1.14802
2025-04-22 12:15:49.882896,1.14785,1.14794
2025-04-22 12:15:50.964479,1.14784,1.14794
2025-04-22 12:15:51.816973,1.14785,1.14794
2025-04-22 12:15:52.032691,1.14786,1.14794
2025-04-22 12:15:52.703607,1.14787,1.14795
2025-04-22 12:15:52.911025,1.14787,1.14796
2025-04-22 12:15:53.716932,1.14786,1.14795
2025-04-22 12:15:54.187097,1.14785,1.14795
2025-04-22 12:15:54.794616,1.14787,1.14795
2025-04-22 12:15:55.305562,1.14786,1.14795
2025-04-22 12:15:55.515591,1.14785,1.14795
2025-04-22 12:15:55.828397,1.14781,1.1479
2025-04-22 12:15:56.159518,1.14777,1.14787
2025-04-22 12:15:56.540705,1.14779,1.14787
2025-04-22 12:15:57.632717,1.14782,1.14791
2025-04-22 12:15:58.589536,1.14783,1.14791
2025-04-22 12:15:58.836866,1.14786,1.14794
2025-04-22 12:15:59.401493,1.14785,1.14794
2025-04-22 12:16:00.226810,1.14787,1.14796
2025-04-22 12:16:00.375374,1.14788,1.14797
2025-04-22 12:16:00.696863,1.14787,1.14797
2025-04-22 12:16:02.187883,1.14789,1.14798
2025-04-22 12:16:02.403577,1.14789,1.14797
2025-04-22 20:55:07.501607,1.1419,1.14198
2025-04-22 20:55:12.270466,1.14188,1.14196
2025-04-22 20:55:15.681444,1.1419,1.14198
2025-04-22 20:55:26.669146,1.14192,1.142
2025-04-22 20:55:43.356309,1.1419,1.14198
2025-04-22 20:55:47.886898,1.14191,1.14199
2025-04-22 20:55:49.687852,1.1419,1.14198
2025-04-22 20:56:15.251106,1.14192,1.142
2025-04-22 20:56:15.744866,1.14191,1.14199
2025-04-22 20:56:18.721665,1.14192,1.142
2025-04-22 20:56:26.369583,1.14196,1.14204
2025-04-22 20:56:33.693361,1.14195,1.14203
2025-04-22 20:56:34.196460,1.14196,1.14204
2025-04-22 20:56:43.957921,1.14194,1.14202
2025-04-22 20:56:47.459843,1.14193,1.14201
2025-04-22 20:57:00.642996,1.14194,1.14202
2025-04-22 20:57:01.692199,1.14193,1.14201
2025-04-22 20:57:02.448516,1.14194,1.14202
2025-04-22 20:57:20.731362,1.14193,1.14201
2025-04-22 20:57:34.039274,1.14194,1.14202
2025-04-22 20:57:34.546276,1.14193,1.14201
2025-04-22 20:57:39.638662,1.14194,1.14202
2025-04-22 20:57:40.134308,1.14193,1.14201
2025-04-22 20:57:41.677932,1.14192,1.142
2025-04-22 20:57:59.483868,1.14191,1.14199
2025-04-22 20:58:00.850551,1.14191,1.14203
2025-04-22 20:58:02.972284,1.14192,1.14203
2025-04-22 20:58:05.446966,1.14193,1.14204
