timestamp,bid,ask
2025-12-12 17:53:56.987714,48548.0,48550.0
2025-12-12 17:53:57.243192,48545.0,48548.0
2025-12-12 17:53:57.823218,48546.0,48550.0
2025-12-12 17:53:57.919153,48548.0,48552.0
2025-12-12 17:53:58.320419,48552.0,48555.0
2025-12-12 17:53:58.584340,48549.0,48551.0
2025-12-12 17:53:58.802504,48550.0,48554.0
2025-12-12 17:53:59.125680,48551.0,48554.0
2025-12-12 17:53:59.515017,48550.0,48552.0
2025-12-12 17:54:00.500118,48548.0,48552.0
2025-12-12 17:54:01.827202,48548.0,48550.0
2025-12-12 17:54:02.319133,48546.0,48550.0
2025-12-12 17:54:02.583690,48549.0,48551.0
2025-12-12 17:54:03.038839,48545.0,48547.0
2025-12-12 17:54:03.660753,48546.0,48549.0
2025-12-12 17:54:04.569637,48547.0,48550.0
2025-12-12 17:54:05.086647,48544.0,48546.0
2025-12-12 17:54:05.536908,48542.0,48546.0
2025-12-12 17:54:06.029662,48543.0,48547.0
2025-12-12 17:54:06.516769,48542.0,48545.0
2025-12-12 17:54:07.005296,48542.0,48544.0
2025-12-12 17:54:07.304375,48540.0,48544.0
2025-12-12 17:54:07.593758,48545.0,48549.0
2025-12-12 17:54:08.128712,48545.0,48547.0
2025-12-12 17:54:09.132482,48544.0,48546.0
2025-12-12 17:54:09.377964,48542.0,48546.0
2025-12-12 17:54:09.670953,48545.0,48547.0
2025-12-12 17:54:10.120689,48543.0,48546.0
2025-12-12 17:54:10.414201,48546.0,48548.0
2025-12-12 17:54:10.662916,48545.0,48549.0
2025-12-12 17:54:11.090842,48550.0,48553.0
2025-12-12 17:54:11.465939,48548.0,48552.0
2025-12-12 17:54:11.920853,48548.0,48550.0
2025-12-12 17:54:12.396429,48548.0,48551.0
2025-12-12 17:54:12.847766,48552.0,48555.0
2025-12-12 17:54:13.366631,48551.0,48553.0
2025-12-12 17:54:13.632616,48553.0,48556.0
2025-12-12 17:54:14.015470,48550.0,48552.0
2025-12-12 17:54:14.965761,48550.0,48553.0
2025-12-12 17:54:15.048208,48553.0,48557.0
2025-12-12 17:54:16.207941,48557.0,48560.0
2025-12-12 17:54:16.404970,48558.0,48561.0
2025-12-12 17:54:16.640045,48557.0,48561.0
2025-12-12 17:54:17.087507,48558.0,48560.0
2025-12-12 17:54:17.168138,48559.0,48561.0
2025-12-12 17:54:18.122893,48561.0,48563.0
2025-12-12 17:54:18.964518,48563.0,48566.0
2025-12-12 17:54:19.211632,48563.0,48565.0
2025-12-12 17:54:19.816275,48562.0,48565.0
2025-12-12 17:54:20.464579,48562.0,48566.0
2025-12-12 17:54:21.116701,48562.0,48564.0
2025-12-12 17:54:21.606919,48564.0,48568.0
2025-12-12 17:54:22.244309,48562.0,48564.0
2025-12-12 17:54:22.809620,48563.0,48567.0
2025-12-12 17:54:23.309642,48563.0,48566.0
2025-12-12 17:54:23.618834,48562.0,48564.0
2025-12-12 17:54:24.177362,48559.0,48563.0
2025-12-12 17:54:24.451948,48560.0,48564.0
2025-12-12 17:54:24.917533,48558.0,48562.0
2025-12-12 17:54:25.182484,48560.0,48564.0
2025-12-12 17:54:25.616221,48563.0,48565.0
2025-12-12 17:54:26.205596,48560.0,48564.0
2025-12-12 17:54:26.437094,48563.0,48565.0
2025-12-12 17:54:27.256911,48562.0,48565.0
2025-12-12 17:54:27.498758,48563.0,48565.0
2025-12-12 17:54:28.292722,48564.0,48566.0
2025-12-12 17:54:28.553394,48562.0,48565.0
2025-12-12 17:54:28.860855,48564.0,48567.0
2025-12-12 17:54:29.384421,48562.0,48564.0
2025-12-12 17:54:29.759522,48561.0,48565.0
2025-12-12 17:54:30.011643,48564.0,48567.0
2025-12-12 17:54:30.368718,48565.0,48568.0
2025-12-12 17:54:31.455113,48564.0,48566.0
2025-12-12 17:54:32.211848,48565.0,48569.0
2025-12-12 17:54:32.549143,48566.0,48570.0
2025-12-12 17:54:32.769502,48563.0,48567.0
2025-12-12 17:54:33.341430,48563.0,48566.0
2025-12-12 17:54:33.818932,48562.0,48564.0
2025-12-12 17:54:34.114988,48563.0,48565.0
2025-12-12 17:54:34.844135,48562.0,48564.0
2025-12-12 17:54:35.044187,48561.0,48565.0
2025-12-12 17:54:35.649329,48563.0,48567.0
2025-12-12 17:54:35.753418,48562.0,48565.0
2025-12-12 17:54:36.155708,48563.0,48566.0
2025-12-12 17:54:36.437183,48562.0,48566.0
2025-12-12 17:54:37.837000,48560.0,48564.0
2025-12-12 17:54:38.560361,48559.0,48561.0
2025-12-12 17:54:38.846371,48557.0,48561.0
2025-12-12 17:54:39.232493,48559.0,48562.0
2025-12-12 17:54:39.279162,48559.0,48563.0
2025-12-12 17:54:39.482854,48560.0,48563.0
2025-12-12 17:54:40.058728,48561.0,48563.0
2025-12-12 17:54:40.307209,48560.0,48564.0
2025-12-12 17:54:40.460653,48560.0,48563.0
2025-12-12 17:54:40.926674,48561.0,48563.0
2025-12-12 17:54:41.517750,48559.0,48563.0
2025-12-12 17:54:41.713629,48558.0,48561.0
2025-12-12 17:54:42.301453,48557.0,48561.0
2025-12-12 17:54:43.221762,48560.0,48562.0
2025-12-12 17:54:43.560303,48557.0,48559.0
2025-12-12 17:54:43.670121,48559.0,48562.0
2025-12-12 17:54:44.225639,48560.0,48562.0
2025-12-12 17:54:45.744053,48560.0,48563.0
2025-12-12 17:54:46.291795,48558.0,48562.0
2025-12-12 17:54:47.345988,48555.0,48557.0
2025-12-12 17:54:47.645148,48556.0,48558.0
2025-12-12 17:54:47.935802,48556.0,48559.0
2025-12-12 17:54:48.211817,48554.0,48556.0
2025-12-12 17:54:48.663566,48547.0,48551.0
2025-12-12 17:54:49.558499,48550.0,48552.0
2025-12-12 17:54:49.777661,48550.0,48553.0
2025-12-12 17:54:50.239005,48550.0,48552.0
2025-12-12 17:54:50.778692,48548.0,48551.0
2025-12-12 17:54:51.346477,48549.0,48552.0
2025-12-12 17:54:51.573006,48549.0,48551.0
2025-12-12 17:54:51.804260,48547.0,48550.0
2025-12-12 17:54:52.237521,48546.0,48548.0
2025-12-12 17:54:52.761405,48545.0,48548.0
2025-12-12 17:54:52.992738,48547.0,48550.0
2025-12-12 17:54:53.456414,48548.0,48550.0
2025-12-12 17:54:53.679500,48547.0,48551.0
2025-12-12 17:54:54.357762,48548.0,48550.0
2025-12-12 17:54:54.592807,48545.0,48548.0
2025-12-12 17:54:55.353524,48546.0,48548.0
2025-12-12 17:54:55.980150,48546.0,48549.0
2025-12-12 17:54:56.668725,48546.0,48548.0
2025-12-12 17:54:56.946781,48547.0,48549.0
2025-12-12 17:54:57.447979,48548.0,48551.0
2025-12-12 17:54:57.973839,48550.0,48552.0
2025-12-12 17:54:58.475435,48549.0,48552.0
2025-12-12 17:54:58.996951,48550.0,48552.0
2025-12-12 17:54:59.400009,48549.0,48552.0
2025-12-12 17:54:59.659413,48552.0,48555.0
2025-12-12 17:54:59.907136,48554.0,48558.0
2025-12-12 17:55:00.124730,48556.0,48559.0
2025-12-12 17:55:00.401656,48554.0,48556.0
2025-12-12 17:55:00.633241,48556.0,48559.0
2025-12-12 17:55:01.022882,48556.0,48558.0
2025-12-12 17:55:01.277905,48555.0,48558.0
2025-12-12 17:55:01.603931,48559.0,48563.0
2025-12-12 17:55:01.835697,48557.0,48560.0
2025-12-12 17:55:02.110835,48557.0,48559.0
2025-12-12 17:55:02.357336,48556.0,48559.0
2025-12-12 17:55:03.120748,48558.0,48561.0
2025-12-12 17:55:03.608082,48556.0,48559.0
2025-12-12 17:55:04.662039,48558.0,48560.0
2025-12-12 17:55:04.950227,48555.0,48559.0
2025-12-12 17:55:05.449526,48557.0,48560.0
2025-12-12 17:55:07.207788,48558.0,48561.0
2025-12-12 17:55:07.794703,48556.0,48560.0
2025-12-12 17:55:08.107027,48557.0,48560.0
2025-12-12 17:55:08.598064,48556.0,48560.0
2025-12-12 17:55:09.072578,48559.0,48561.0
2025-12-12 17:55:09.703792,48558.0,48562.0
2025-12-12 17:55:10.277940,48560.0,48563.0
2025-12-12 17:55:10.431268,48561.0,48563.0
2025-12-12 17:55:10.773859,48562.0,48564.0
2025-12-12 17:55:11.175266,48562.0,48566.0
2025-12-12 17:55:11.684120,48561.0,48564.0
2025-12-12 17:55:11.964341,48560.0,48563.0
2025-12-12 17:55:12.615728,48562.0,48565.0
2025-12-12 17:55:12.942993,48560.0,48563.0
2025-12-12 17:55:13.271754,48562.0,48565.0
2025-12-12 17:55:14.094828,48563.0,48565.0
2025-12-12 17:55:14.390621,48560.0,48562.0
2025-12-12 17:55:14.636561,48561.0,48563.0
2025-12-12 17:55:14.867622,48558.0,48560.0
2025-12-12 17:55:15.223621,48560.0,48563.0
2025-12-12 17:55:15.487530,48558.0,48561.0
2025-12-12 17:55:15.732217,48560.0,48564.0
2025-12-12 17:55:15.937300,48562.0,48564.0
2025-12-12 17:55:16.164710,48559.0,48563.0
2025-12-12 17:55:16.616619,48559.0,48562.0
2025-12-12 17:55:17.282540,48562.0,48565.0
2025-12-12 17:55:17.452404,48561.0,48563.0
2025-12-12 17:55:17.938622,48562.0,48564.0
2025-12-12 17:55:18.387918,48562.0,48566.0
2025-12-12 17:55:18.879737,48563.0,48566.0
2025-12-12 17:55:19.129264,48564.0,48566.0
2025-12-12 17:55:19.465742,48561.0,48564.0
2025-12-12 17:55:19.825027,48562.0,48564.0
2025-12-12 17:55:20.397630,48565.0,48567.0
2025-12-12 17:55:20.683577,48563.0,48567.0
2025-12-12 17:55:21.447335,48562.0,48566.0
2025-12-12 17:55:22.124782,48566.0,48568.0
2025-12-12 17:55:22.394597,48563.0,48567.0
2025-12-12 17:55:23.445427,48563.0,48565.0
2025-12-12 17:55:24.297890,48562.0,48565.0
2025-12-12 17:55:24.558066,48558.0,48562.0
2025-12-12 17:55:24.823143,48558.0,48561.0
2025-12-12 17:55:25.288934,48561.0,48563.0
2025-12-12 17:55:26.131893,48560.0,48562.0
2025-12-12 17:55:26.365040,48559.0,48562.0
2025-12-12 17:55:27.249548,48560.0,48562.0
2025-12-12 17:55:28.330057,48566.0,48568.0
2025-12-12 17:55:28.580946,48569.0,48571.0
2025-12-12 17:55:28.840657,48568.0,48572.0
2025-12-12 17:55:29.688586,48567.0,48570.0
2025-12-12 17:55:30.031358,48566.0,48568.0
2025-12-12 17:55:31.290495,48564.0,48568.0
2025-12-12 17:55:31.510282,48566.0,48568.0
2025-12-12 17:55:31.811790,48565.0,48568.0
2025-12-12 17:55:32.058737,48567.0,48571.0
2025-12-12 17:55:32.309346,48567.0,48569.0
2025-12-12 17:55:32.606540,48569.0,48572.0
2025-12-12 17:55:32.963883,48567.0,48569.0
2025-12-12 17:55:33.255633,48566.0,48570.0
2025-12-12 17:55:34.003063,48566.0,48569.0
2025-12-12 17:55:34.556396,48566.0,48568.0
2025-12-12 17:55:34.744664,48564.0,48567.0
2025-12-12 17:55:35.119076,48566.0,48570.0
2025-12-12 17:55:35.660534,48567.0,48570.0
2025-12-12 17:55:36.203015,48566.0,48570.0
2025-12-12 17:55:36.810479,48566.0,48569.0
2025-12-12 17:55:37.241162,48564.0,48568.0
2025-12-12 17:55:37.506319,48565.0,48567.0
2025-12-12 17:55:37.845216,48565.0,48568.0
2025-12-12 17:55:38.468849,48569.0,48571.0
2025-12-12 17:55:38.725320,48572.0,48574.0
2025-12-12 17:55:38.979512,48569.0,48572.0
2025-12-12 17:55:39.652319,48569.0,48573.0
2025-12-12 17:55:39.952553,48571.0,48573.0
2025-12-12 17:55:41.065642,48569.0,48573.0
2025-12-12 17:55:41.643271,48570.0,48574.0
2025-12-12 17:55:42.848363,48572.0,48574.0
2025-12-12 17:55:43.220580,48569.0,48572.0
2025-12-12 17:55:43.730989,48571.0,48574.0
2025-12-12 17:55:43.948337,48570.0,48574.0
2025-12-12 17:55:44.739204,48569.0,48573.0
2025-12-12 17:55:46.854497,48568.0,48572.0
2025-12-12 17:55:47.071844,48571.0,48574.0
2025-12-12 17:55:47.691445,48570.0,48572.0
2025-12-12 17:55:48.153702,48568.0,48572.0
2025-12-12 17:55:48.374143,48571.0,48573.0
2025-12-12 17:55:48.850026,48570.0,48572.0
2025-12-12 17:55:49.318659,48572.0,48575.0
2025-12-12 17:55:49.890504,48573.0,48575.0
2025-12-12 17:55:50.150106,48571.0,48574.0
2025-12-12 17:55:50.401773,48572.0,48576.0
2025-12-12 17:55:50.650990,48571.0,48575.0
2025-12-12 17:55:50.881796,48573.0,48576.0
2025-12-12 17:55:51.144224,48572.0,48576.0
2025-12-12 17:55:51.577949,48578.0,48580.0
2025-12-12 17:55:52.363700,48575.0,48577.0
2025-12-12 17:55:52.613631,48574.0,48577.0
2025-12-12 17:55:52.859271,48577.0,48579.0
2025-12-12 17:55:53.603492,48575.0,48578.0
2025-12-12 17:55:54.095227,48576.0,48580.0
2025-12-12 17:55:54.969583,48575.0,48577.0
2025-12-12 17:55:55.189575,48578.0,48580.0
2025-12-12 17:55:55.394735,48575.0,48579.0
2025-12-12 17:55:55.851001,48577.0,48581.0
2025-12-12 17:55:56.046982,48576.0,48579.0
2025-12-12 17:55:57.311012,48573.0,48577.0
2025-12-12 17:55:57.523088,48574.0,48578.0
2025-12-12 17:55:57.799252,48572.0,48575.0
2025-12-12 17:55:58.031403,48574.0,48578.0
2025-12-12 17:55:58.976328,48572.0,48576.0
2025-12-12 17:55:59.656485,48572.0,48574.0
2025-12-12 17:56:00.171050,48574.0,48576.0
2025-12-12 17:56:00.612106,48576.0,48578.0
2025-12-12 17:56:00.844783,48573.0,48577.0
2025-12-12 17:56:01.248644,48574.0,48578.0
2025-12-12 17:56:01.543037,48575.0,48578.0
2025-12-12 17:56:02.134014,48573.0,48576.0
2025-12-12 17:56:02.442491,48576.0,48578.0
2025-12-12 17:56:02.691541,48571.0,48575.0
2025-12-12 17:56:03.417864,48574.0,48577.0
2025-12-12 17:56:03.601440,48572.0,48574.0
2025-12-12 17:56:04.304710,48573.0,48576.0
2025-12-12 17:56:04.522586,48572.0,48576.0
2025-12-12 17:56:04.657830,48572.0,48575.0
2025-12-12 17:56:05.031781,48574.0,48578.0
2025-12-12 17:56:05.759245,48572.0,48575.0
2025-12-12 17:56:06.286879,48572.0,48576.0
2025-12-12 17:56:06.924997,48574.0,48578.0
