timestamp,bid,ask
2025-12-12 17:53:56.989894,18.74,18.94
2025-12-12 17:53:57.825949,18.72,18.92
2025-12-12 17:53:58.323159,18.74,18.94
2025-12-12 17:53:59.849259,18.75,18.95
2025-12-12 17:54:00.164841,18.72,18.92
2025-12-12 17:54:00.785743,18.75,18.95
2025-12-12 17:54:02.320252,18.72,18.92
2025-12-12 17:54:02.585851,18.71,18.91
2025-12-12 17:54:05.283269,18.74,18.94
2025-12-12 17:54:06.279809,18.75,18.95
2025-12-12 17:54:07.305961,18.72,18.92
2025-12-12 17:54:08.129239,18.75,18.95
2025-12-12 17:54:09.132996,18.74,18.94
2025-12-12 17:54:09.671985,18.72,18.92
2025-12-12 17:54:10.414850,18.74,18.94
2025-12-12 17:54:11.670280,18.75,18.95
2025-12-12 17:54:12.170156,18.74,18.94
2025-12-12 17:54:13.367702,18.72,18.92
2025-12-12 17:54:14.175112,18.74,18.94
2025-12-12 17:54:14.967420,18.71,18.91
2025-12-12 17:54:15.632824,18.74,18.94
2025-12-12 17:54:17.352890,18.72,18.92
2025-12-12 17:54:18.123999,18.71,18.91
2025-12-12 17:54:21.118944,18.75,18.95
2025-12-12 17:54:23.310680,18.71,18.91
2025-12-12 17:54:23.619433,18.75,18.95
2025-12-12 17:54:27.008146,18.72,18.92
2025-12-12 17:54:30.493736,18.75,18.95
2025-12-12 17:54:32.770618,18.74,18.94
2025-12-12 17:54:35.913477,18.75,18.95
2025-12-12 17:54:37.070965,18.74,18.94
2025-12-12 17:54:38.051112,18.75,18.95
2025-12-12 17:54:38.846889,18.74,18.94
2025-12-12 17:54:43.560871,18.71,18.91
2025-12-12 17:54:45.744640,18.74,18.94
2025-12-12 17:54:46.876329,18.72,18.92
2025-12-12 17:54:49.111210,18.75,18.95
2025-12-12 17:54:49.559009,18.74,18.94
2025-12-12 17:54:50.532335,18.72,18.92
2025-12-12 17:54:51.573519,18.74,18.94
2025-12-12 17:54:52.761405,18.72,18.92
2025-12-12 17:54:56.174647,18.71,18.91
2025-12-12 17:54:57.449560,18.75,18.95
2025-12-12 17:54:58.902224,18.74,18.94
2025-12-12 17:54:59.400622,18.72,18.92
2025-12-12 17:55:01.278428,18.71,18.91
2025-12-12 17:55:04.951274,18.75,18.95
2025-12-12 17:55:08.820822,18.74,18.94
2025-12-12 17:55:10.279486,18.71,18.91
2025-12-12 17:55:14.637095,18.74,18.94
2025-12-12 17:55:15.224140,18.71,18.91
2025-12-12 17:55:17.939139,18.72,18.92
2025-12-12 17:55:19.129792,18.71,18.91
2025-12-12 17:55:23.677781,18.75,18.95
2025-12-12 17:55:24.095724,18.74,18.94
2025-12-12 17:55:25.289891,18.71,18.91
2025-12-12 17:55:27.342995,18.74,18.94
2025-12-12 17:55:28.331136,18.71,18.91
2025-12-12 17:55:33.568182,18.74,18.94
2025-12-12 17:55:36.810995,18.75,18.95
2025-12-12 17:55:38.469910,18.74,18.94
2025-12-12 17:55:39.209454,18.72,18.92
2025-12-12 17:55:42.407537,18.75,18.95
2025-12-12 17:55:42.849447,18.72,18.92
2025-12-12 17:55:43.731502,18.75,18.95
2025-12-12 17:55:45.340171,18.71,18.91
2025-12-12 17:55:46.855558,18.75,18.95
2025-12-12 17:55:48.850546,18.74,18.94
2025-12-12 17:55:49.319192,18.71,18.91
2025-12-12 17:55:49.629434,18.74,18.94
2025-12-12 17:55:50.150618,18.72,18.92
2025-12-12 17:55:51.346339,18.71,18.91
2025-12-12 17:55:52.614144,18.74,18.94
2025-12-12 17:55:55.395495,18.75,18.95
2025-12-12 17:55:57.311552,18.72,18.92
2025-12-12 17:56:00.172327,18.71,18.91
2025-12-12 17:56:01.003134,18.74,18.94
2025-12-12 17:56:02.692061,18.75,18.95
2025-12-12 17:56:04.104437,18.72,18.92
2025-12-12 17:56:04.786542,18.74,18.94
2025-12-12 17:56:05.293929,18.75,18.95
2025-12-12 17:56:07.368630,18.72,18.92
2025-12-12 17:56:07.850878,18.71,18.91
2025-12-12 17:56:10.382570,18.66,18.86
2025-12-12 17:56:12.205870,18.69,18.89
2025-12-12 17:56:13.494975,18.67,18.87
2025-12-12 17:56:14.795081,18.7,18.9
2025-12-12 17:56:15.684662,18.66,18.86
2025-12-12 17:56:16.122349,18.7,18.9
