time,open,high,low,close,tick_volume,spread,real_volume
2025.06.23 08:48,2698.6,2699.6,2697.6,2697.6,7,0,0
2025.06.23 08:49,2698.6,2698.6,2697.6,2697.6,4,0,0
2025.06.23 08:50,2698.6,2698.6,2696.6,2696.6,4,0,0
2025.06.23 08:51,2697.6,2698.6,2697.6,2697.6,5,0,0
2025.06.23 08:52,2698.6,2698.6,2697.6,2697.6,7,0,0
2025.06.23 08:53,2697.6,2698.6,2697.6,2697.6,4,0,0
2025.06.23 08:54,2696.6,2697.6,2696.6,2696.6,5,0,0
2025.06.23 08:56,2696.0,2696.0,2696.0,2696.0,1,0,0
2025.06.23 08:57,2695.6,2695.6,2695.6,2695.6,1,0,0
2025.06.23 08:59,2695.6,2695.6,2695.6,2695.6,1,0,0
2025.06.23 09:00,2694.6,2694.6,2691.6,2694.6,14,0,0
2025.06.23 09:01,2693.6,2693.6,2691.6,2691.6,17,0,0
2025.06.23 09:02,2692.6,2693.6,2691.6,2691.6,5,0,0
2025.06.23 09:03,2690.6,2690.6,2686.6,2687.6,8,0,0
2025.06.23 09:04,2686.6,2687.6,2683.6,2683.6,13,0,0
2025.06.23 09:05,2682.6,2683.6,2679.6,2683.6,23,0,0
2025.06.23 09:06,2682.6,2683.6,2681.6,2683.6,11,0,0
2025.06.23 09:07,2682.6,2682.6,2679.6,2679.6,10,0,0
2025.06.23 09:08,2680.6,2681.6,2679.6,2681.6,13,0,0
2025.06.23 09:09,2679.6,2680.6,2679.6,2680.6,13,0,0
2025.06.23 09:10,2680.6,2681.6,2680.6,2681.6,4,0,0
2025.06.23 09:11,2682.6,2686.6,2681.6,2683.6,16,0,0
2025.06.23 09:12,2683.6,2684.6,2683.6,2684.6,4,0,0
2025.06.23 09:13,2685.6,2686.6,2684.6,2685.6,12,0,0
2025.06.23 09:14,2685.6,2685.6,2682.6,2683.6,13,0,0
2025.06.23 09:15,2682.6,2682.6,2681.6,2681.6,17,0,0
2025.06.23 09:16,2680.6,2680.6,2679.6,2679.6,6,0,0
2025.06.23 09:17,2679.6,2680.6,2679.6,2680.6,5,0,0
2025.06.23 09:18,2680.6,2680.6,2680.6,2680.6,1,0,0
2025.06.23 09:19,2680.6,2681.6,2680.6,2681.6,7,0,0
2025.06.23 09:20,2680.6,2681.6,2680.6,2681.6,3,0,0
2025.06.23 09:21,2681.6,2681.6,2680.6,2681.6,3,0,0
2025.06.23 09:22,2680.6,2680.6,2674.6,2675.6,12,0,0
2025.06.23 09:23,2675.6,2676.6,2675.6,2675.6,11,0,0
2025.06.23 09:24,2675.6,2676.6,2675.6,2676.6,2,0,0
2025.06.23 09:25,2675.6,2675.6,2674.6,2675.6,3,0,0
2025.06.23 09:26,2674.6,2677.6,2674.6,2677.6,6,0,0
2025.06.23 09:27,2677.6,2678.6,2677.6,2677.6,10,0,0
2025.06.23 09:28,2676.6,2678.6,2676.6,2677.6,4,0,0
2025.06.23 09:29,2677.6,2682.6,2677.6,2682.6,8,0,0
2025.06.23 09:30,2681.6,2682.6,2680.6,2681.6,14,0,0
2025.06.23 09:31,2680.6,2680.6,2679.6,2680.6,9,0,0
2025.06.23 09:32,2679.6,2680.6,2679.6,2680.6,6,0,0
2025.06.23 09:33,2681.6,2681.6,2677.6,2677.6,10,0,0
2025.06.23 09:34,2676.6,2676.6,2674.6,2674.6,4,0,0
2025.06.23 09:35,2674.6,2675.6,2674.6,2674.6,7,0,0
2025.06.23 09:36,2674.6,2675.6,2674.6,2675.6,6,0,0
2025.06.23 09:37,2675.6,2678.6,2675.6,2678.6,7,0,0
2025.06.23 09:38,2679.6,2682.6,2679.6,2680.6,7,0,0
2025.06.23 09:39,2681.6,2681.6,2679.6,2679.6,4,0,0
2025.06.23 09:40,2678.6,2679.6,2678.6,2679.6,5,0,0
2025.06.23 09:41,2680.6,2681.6,2679.6,2679.6,7,0,0
2025.06.23 09:42,2678.6,2678.6,2678.6,2678.6,1,0,0
2025.06.23 09:43,2677.6,2679.6,2677.6,2679.6,3,0,0
2025.06.23 09:44,2678.6,2679.6,2678.6,2678.6,9,0,0
2025.06.23 09:45,2678.6,2678.6,2676.6,2676.6,3,0,0
