time,open,high,low,close,tick_volume,spread,real_volume
2024.01.25 20:05,1975.5,1994.0,1974.0,1990.9,8869,0,0
2024.01.26 00:05,1991.2,1995.7,1987.1,1991.7,2018,0,0
2024.01.26 04:05,1991.6,1991.8,1983.1,1986.7,1852,0,0
2024.01.26 08:05,1986.8,1998.7,1985.4,1998.3,5731,0,0
2024.01.26 12:05,1998.3,2007.6,1987.3,1993.7,9164,0,0
2024.01.26 16:05,1993.5,2001.8,1982.2,1989.2,14504,0,0
2024.01.26 20:05,1989.3,1992.4,1986.0,1988.1,6457,0,0
2024.01.29 00:05,1982.1,1986.9,1980.0,1986.1,2006,0,0
2024.01.29 04:05,1986.0,1990.8,1984.8,1990.3,1427,0,0
2024.01.29 08:05,1990.4,1992.2,1983.5,1985.8,4214,0,0
2024.01.29 12:05,1985.9,1991.7,1979.0,1982.2,6171,0,0
2024.01.29 16:05,1982.2,2001.0,1982.1,1999.8,12520,0,0
2024.01.29 20:05,1999.8,2022.8,1999.8,2018.4,7635,0,0
2024.01.30 00:05,2021.6,2025.2,2019.4,2022.0,1863,0,0
2024.01.30 04:05,2021.9,2023.0,2018.8,2019.5,1260,0,0
2024.01.30 08:05,2019.6,2022.9,2017.8,2019.9,4220,0,0
2024.01.30 12:05,2019.9,2021.3,2006.3,2008.5,6393,0,0
2024.01.30 16:05,2008.3,2011.9,1999.0,2005.4,13323,0,0
2024.01.30 20:05,2005.3,2011.9,2003.1,2009.8,9311,0,0
2024.01.31 00:05,2010.0,2013.4,2008.8,2010.6,2131,0,0
2024.01.31 04:05,2010.7,2013.5,2008.6,2009.9,1502,0,0
2024.01.31 08:05,2009.9,2019.2,2009.9,2012.9,4593,0,0
2024.01.31 12:05,2012.8,2017.5,1987.3,1995.0,8573,0,0
2024.01.31 16:05,1995.0,1999.8,1984.2,1990.0,14717,0,0
2024.01.31 20:05,1989.5,2017.0,1953.2,1959.1,12918,0,0
2024.02.01 00:05,1958.9,1971.6,1958.4,1970.6,2219,0,0
2024.02.01 04:05,1970.7,1971.8,1964.5,1965.1,1637,0,0
2024.02.01 08:05,1965.0,1976.0,1961.9,1975.5,5826,0,0
2024.02.01 12:05,1975.7,1980.8,1952.9,1962.9,8962,0,0
2024.02.01 16:05,1962.7,1979.0,1940.9,1978.9,17616,0,0
2024.02.01 20:05,1978.7,1985.5,1971.7,1980.1,12325,0,0
2024.02.02 00:05,1985.2,1988.1,1982.1,1986.7,1974,0,0
2024.02.02 04:05,1986.6,1987.0,1982.8,1983.6,1394,0,0
2024.02.02 08:05,1983.5,1985.4,1980.6,1982.2,4204,0,0
2024.02.02 12:05,1982.2,1987.0,1949.9,1954.8,9604,0,0
2024.02.02 16:05,1955.1,1970.3,1949.3,1968.1,17997,0,0
2024.02.02 20:05,1968.0,1980.9,1966.9,1969.9,9421,0,0
2024.02.05 00:05,1965.7,1968.1,1956.2,1961.4,3412,0,0
2024.02.05 04:05,1961.3,1963.0,1958.0,1962.5,1310,0,0
2024.02.05 08:05,1962.3,1964.4,1953.0,1956.2,4504,0,0
2024.02.05 12:05,1956.3,1958.5,1933.0,1933.2,7668,0,0
2024.02.05 16:05,1933.3,1949.7,1925.1,1947.8,15365,0,0
2024.02.05 20:05,1947.9,1956.1,1939.7,1942.5,10002,0,0
2024.02.06 00:05,1942.6,1945.4,1940.8,1944.8,1349,0,0
2024.02.06 04:05,1944.7,1948.3,1944.7,1948.0,1196,0,0
2024.02.06 08:05,1948.1,1949.4,1934.4,1937.8,4257,0,0
2024.02.06 12:05,1937.9,1960.1,1934.1,1951.3,7497,0,0
2024.02.06 16:05,1951.1,1962.8,1948.7,1957.0,16305,0,0
2024.02.06 20:05,1957.1,1961.6,1949.2,1961.0,9129,0,0
2024.02.07 00:05,1961.1,1969.8,1960.4,1966.3,1767,0,0
2024.02.07 04:05,1966.2,1967.7,1959.2,1960.5,1235,0,0
2024.02.07 08:05,1960.5,1961.6,1946.3,1947.0,4180,0,0
2024.02.07 12:05,1947.1,1971.0,1944.6,1947.6,8671,0,0
2024.02.07 16:05,1947.6,1966.1,1945.6,1965.8,16385,0,0
2024.02.07 20:05,1965.9,1966.1,1951.8,1953.8,8469,0,0
2024.02.08 00:05,1952.7,1953.7,1950.4,1952.2,1021,0,0
2024.02.08 04:05,1952.1,1954.6,1950.1,1953.4,746,0,0
2024.02.08 08:05,1953.5,1954.6,1947.3,1951.3,3730,0,0
2024.02.08 12:05,1951.4,1967.5,1947.0,1966.9,7696,0,0
2024.02.08 16:05,1967.0,1986.7,1967.0,1985.0,14884,0,0
2024.02.08 20:05,1984.9,1988.2,1982.3,1985.8,8183,0,0
2024.02.09 00:05,1985.7,1988.9,1984.0,1985.4,1061,0,0
2024.02.09 04:05,1985.3,1986.4,1983.9,1984.6,565,0,0
2024.02.09 08:05,1984.5,1993.9,1983.4,1993.6,4012,0,0
2024.02.09 12:05,1993.5,2010.6,1988.5,1997.5,8571,0,0
2024.02.09 16:05,1997.6,2020.4,1988.9,2017.6,15171,0,0
2024.02.09 20:05,2017.7,2019.9,2010.0,2019.1,7233,0,0
2024.02.12 00:05,2016.9,2024.5,2016.5,2019.0,1214,0,0
2024.02.12 04:05,2019.1,2019.1,2015.7,2017.7,551,0,0
2024.02.12 08:05,2017.7,2026.9,2015.6,2022.5,4502,0,0
2024.02.12 12:05,2022.4,2045.2,2020.0,2042.0,7442,0,0
2024.02.12 16:05,2041.9,2060.0,2033.6,2056.3,16701,0,0
2024.02.12 20:05,2056.4,2060.4,2046.5,2054.4,10961,0,0
2024.02.13 00:05,2053.2,2053.8,2050.9,2052.4,1210,0,0
